Event Index,UTC Timestamp,UTC Date and Time,Local Timestamp,Local Timezone,Local Date and Time,Experiment ID,Experiment Version,Tree Node Key,Repeat Key,Schedule ID,Participant Public ID,Participant Private ID,Participant Starting Group,Participant Status,Participant Completion Code,Participant External Session ID,Participant Device Type,Participant Device,Participant OS,Participant Browser,Participant Monitor Size,Participant Viewport Size,Checkpoint,Task Name,Task Version,randomiser-qd1r,branch-4d91,branch-6e1m,branch-6mdr,branch-751i,branch-lwwt,branch-7gxz,branch-bbdp,branch-qi5c,Spreadsheet,Spreadsheet Name,Spreadsheet Row,Trial Number,Screen Number,Screen Name,Zone Name,Zone Type,Reaction Time,Reaction Onset,Response Type,Response,Attempt,Correct,Incorrect,Dishonest,X Coordinate,Y Coordinate,Timed Out,randomise_blocks,randomise_trials,display,ANSWER
4,1628643435327,11/08/2021 00:57:15,1628643437252,1,11/08/2021 01:57:17,53563,19,task-ptdz,,15061911,jt03j61q,4472380,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 92.0.4515.131,1920x1080,1920x937,,Eye dominance,4,bothFirst,168,Right,168,Right,,,,,Spreadsheet1,Spreadsheet1,2,1,1,Screen 1,Zone1,content_embedded_youtube_api,,,,ERROR: The YouTube video took too long to load or the play command was blocked,1,0,1,0,,,,,,video,
5,1628643524003,11/08/2021 00:58:44,1628643526002,1,11/08/2021 01:58:46,53563,19,task-ptdz,,15061911,jt03j61q,4472380,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 92.0.4515.131,1920x1080,1920x937,,Eye dominance,4,bothFirst,168,Right,168,Right,,,,,Spreadsheet1,Spreadsheet1,2,1,1,Screen 1,Zone2,continue_button,93741.20000004768,,,,,0,1,0,,,,,,video,
6,1628643580292,11/08/2021 00:59:40,1628643582244,1,11/08/2021 01:59:42,53563,19,task-ptdz,,15061911,jt03j61q,4472380,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 92.0.4515.131,1920x1080,1920x937,,Eye dominance,4,bothFirst,168,Right,168,Right,,,,,Spreadsheet1,Spreadsheet1,3,1,1,Screen 1,advancementZone,continue_button,56228,,,,,0,1,0,,,,,,instructions,
7,1628643584159,11/08/2021 00:59:44,1628643586143,1,11/08/2021 01:59:46,53563,19,task-ptdz,,15061911,jt03j61q,4472380,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 92.0.4515.131,1920x1080,1920x937,,Eye dominance,4,bothFirst,168,Right,168,Right,,,,,Spreadsheet1,Spreadsheet1,4,1,1,Screen 1,buttonB,response_button_text,3870.7999999523163,,,Right,1,0,1,0,,,,,,response,
8,1628643584237,11/08/2021 00:59:44,1628643586145,1,11/08/2021 01:59:46,53563,19,task-ptdz,,15061911,jt03j61q,4472380,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 92.0.4515.131,1920x1080,1920x937,,Eye dominance,4,bothFirst,168,Right,168,Right,,,,,Spreadsheet1,,,END TASK,,,,,154448,,,,,0,1,0,,,,,,,
1,1628688810498,11/08/2021 13:33:30,1628688810401,1,11/08/2021 14:33:30,53563,19,task-ptdz,,15072043,zk4obol5,4475413,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 92.0.4515.131,1920x1080,1920x937,,Eye dominance,4,oneFirst,,,,,178,Right,178,Right,Spreadsheet1,,,BEGIN TASK,,,,,,,,,,0,1,0,,,,,,,
2,1628688814183,11/08/2021 13:33:34,1628688814142,1,11/08/2021 14:33:34,53563,19,task-ptdz,,15072043,zk4obol5,4475413,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 92.0.4515.131,1920x1080,1920x937,,Eye dominance,4,oneFirst,,,,,178,Right,178,Right,Spreadsheet1,Spreadsheet1,1,1,1,Screen 1,advancementZone,continue_button,3657.300000000745,,,,,0,1,0,,,,,,intro,
3,1628688893528,11/08/2021 13:34:53,1628688893462,1,11/08/2021 14:34:53,53563,19,task-ptdz,,15072043,zk4obol5,4475413,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 92.0.4515.131,1920x1080,1920x937,,Eye dominance,4,oneFirst,,,,,178,Right,178,Right,Spreadsheet1,Spreadsheet1,2,1,1,Screen 1,Zone2,continue_button,79302.39999999851,,,,,0,1,0,,,,,,video,
4,1628688898179,11/08/2021 13:34:58,1628688898132,1,11/08/2021 14:34:58,53563,19,task-ptdz,,15072043,zk4obol5,4475413,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 92.0.4515.131,1920x1080,1920x937,,Eye dominance,4,oneFirst,,,,,178,Right,178,Right,Spreadsheet1,Spreadsheet1,3,1,1,Screen 1,advancementZone,continue_button,4659.300000000745,,,,,0,1,0,,,,,,instructions,
5,1628688900961,11/08/2021 13:35:00,1628688900910,1,11/08/2021 14:35:00,53563,19,task-ptdz,,15072043,zk4obol5,4475413,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 92.0.4515.131,1920x1080,1920x937,,Eye dominance,4,oneFirst,,,,,178,Right,178,Right,Spreadsheet1,Spreadsheet1,4,1,1,Screen 1,buttonB,response_button_text,2761.199999999255,,,Right,1,0,1,0,,,,,,response,
6,1628688901211,11/08/2021 13:35:01,1628688900913,1,11/08/2021 14:35:00,53563,19,task-ptdz,,15072043,zk4obol5,4475413,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 92.0.4515.131,1920x1080,1920x937,,Eye dominance,4,oneFirst,,,,,178,Right,178,Right,Spreadsheet1,,,END TASK,,,,,90513,,,,,0,1,0,,,,,,,
1,1628698491606,11/08/2021 16:14:51,1628698491856,1,11/08/2021 17:14:51,53563,19,task-ptdz,,15076831,z00kr5bt,4476704,,complete,,,computer,Desktop or Laptop,Windows 10,Firefox 90.0,1366x768,1366x587,,Eye dominance,4,bothFirst,178,Right,178,Right,,,,,Spreadsheet1,,,BEGIN TASK,,,,,,,,,,0,1,0,,,,,,,
2,1628698502378,11/08/2021 16:15:02,1628698502686,1,11/08/2021 17:15:02,53563,19,task-ptdz,,15076831,z00kr5bt,4476704,,complete,,,computer,Desktop or Laptop,Windows 10,Firefox 90.0,1366x768,1366x587,,Eye dominance,4,bothFirst,178,Right,178,Right,,,,,Spreadsheet1,Spreadsheet1,1,1,1,Screen 1,advancementZone,continue_button,10705,,,,,0,1,0,,,,,,intro,
3,1628698536936,11/08/2021 16:15:36,1628698537234,1,11/08/2021 17:15:37,53563,19,task-ptdz,,15076831,z00kr5bt,4476704,,complete,,,computer,Desktop or Laptop,Windows 10,Firefox 90.0,1366x768,1366x587,,Eye dominance,4,bothFirst,178,Right,178,Right,,,,,Spreadsheet1,Spreadsheet1,2,1,1,Screen 1,Zone2,continue_button,34476,,,,,0,1,0,,,,,,video,
4,1628698544883,11/08/2021 16:15:44,1628698545161,1,11/08/2021 17:15:45,53563,19,task-ptdz,,15076831,z00kr5bt,4476704,,complete,,,computer,Desktop or Laptop,Windows 10,Firefox 90.0,1366x768,1366x587,,Eye dominance,4,bothFirst,178,Right,178,Right,,,,,Spreadsheet1,Spreadsheet1,3,1,1,Screen 1,advancementZone,continue_button,7895,,,,,0,1,0,,,,,,instructions,
5,1628698546167,11/08/2021 16:15:46,1628698546460,1,11/08/2021 17:15:46,53563,19,task-ptdz,,15076831,z00kr5bt,4476704,,complete,,,computer,Desktop or Laptop,Windows 10,Firefox 90.0,1366x768,1366x587,,Eye dominance,4,bothFirst,178,Right,178,Right,,,,,Spreadsheet1,Spreadsheet1,4,1,1,Screen 1,buttonA,response_button_text,1229,,,Left,1,0,1,0,,,,,,response,
6,1628698546242,11/08/2021 16:15:46,1628698546470,1,11/08/2021 17:15:46,53563,19,task-ptdz,,15076831,z00kr5bt,4476704,,complete,,,computer,Desktop or Laptop,Windows 10,Firefox 90.0,1366x768,1366x587,,Eye dominance,4,bothFirst,178,Right,178,Right,,,,,Spreadsheet1,,,END TASK,,,,,54614,,,,,0,1,0,,,,,,,
1,1628769138140,12/08/2021 11:52:18,1628769137187,1,12/08/2021 12:52:17,53563,19,task-ptdz,,15096636,e7e3oven,4482002,,complete,,,computer,Desktop or Laptop,Windows 10,Firefox 90.0,1366x768,1366x587,,Eye dominance,4,bothFirst,163,Right,163,Right,,,,,Spreadsheet1,,,BEGIN TASK,,,,,,,,,,0,1,0,,,,,,,
2,1628769144158,12/08/2021 11:52:24,1628769143684,1,12/08/2021 12:52:23,53563,19,task-ptdz,,15096636,e7e3oven,4482002,,complete,,,computer,Desktop or Laptop,Windows 10,Firefox 90.0,1366x768,1366x587,,Eye dominance,4,bothFirst,163,Right,163,Right,,,,,Spreadsheet1,Spreadsheet1,1,1,1,Screen 1,advancementZone,continue_button,6272,,,,,0,1,0,,,,,,intro,
3,1628769223191,12/08/2021 11:53:43,1628769222696,1,12/08/2021 12:53:42,53563,19,task-ptdz,,15096636,e7e3oven,4482002,,complete,,,computer,Desktop or Laptop,Windows 10,Firefox 90.0,1366x768,1366x587,,Eye dominance,4,bothFirst,163,Right,163,Right,,,,,Spreadsheet1,Spreadsheet1,2,1,1,Screen 1,Zone2,continue_button,78937,,,,,0,1,0,,,,,,video,
4,1628769283797,12/08/2021 11:54:43,1628769283297,1,12/08/2021 12:54:43,53563,19,task-ptdz,,15096636,e7e3oven,4482002,,complete,,,computer,Desktop or Laptop,Windows 10,Firefox 90.0,1366x768,1366x587,,Eye dominance,4,bothFirst,163,Right,163,Right,,,,,Spreadsheet1,Spreadsheet1,3,1,1,Screen 1,advancementZone,continue_button,60565,,,,,0,1,0,,,,,,instructions,
5,1628769287222,12/08/2021 11:54:47,1628769286765,1,12/08/2021 12:54:46,53563,19,task-ptdz,,15096636,e7e3oven,4482002,,complete,,,computer,Desktop or Laptop,Windows 10,Firefox 90.0,1366x768,1366x587,,Eye dominance,4,bothFirst,163,Right,163,Right,,,,,Spreadsheet1,Spreadsheet1,4,1,1,Screen 1,buttonB,response_button_text,3394,,,Right,1,0,1,0,,,,,,response,
6,1628769287300,12/08/2021 11:54:47,1628769286773,1,12/08/2021 12:54:46,53563,19,task-ptdz,,15096636,e7e3oven,4482002,,complete,,,computer,Desktop or Laptop,Windows 10,Firefox 90.0,1366x768,1366x587,,Eye dominance,4,bothFirst,163,Right,163,Right,,,,,Spreadsheet1,,,END TASK,,,,,149587,,,,,0,1,0,,,,,,,
1,1628865638164,13/08/2021 14:40:38,1628865638028,1,13/08/2021 15:40:38,53563,19,task-ptdz,,15128035,0zxkemoo,4488838,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 92.0.4515.131,1920x1080,1637x945,,Eye dominance,4,oneFirst,,,,,188,Right,188,Right,Spreadsheet1,,,BEGIN TASK,,,,,,,,,,0,1,0,,,,,,,
2,1628865644987,13/08/2021 14:40:44,1628865644897,1,13/08/2021 15:40:44,53563,19,task-ptdz,,15128035,0zxkemoo,4488838,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 92.0.4515.131,1920x1080,1637x945,,Eye dominance,4,oneFirst,,,,,188,Right,188,Right,Spreadsheet1,Spreadsheet1,1,1,1,Screen 1,advancementZone,continue_button,6775.4000000059605,,,,,0,1,0,,,,,,intro,
3,1628865699321,13/08/2021 14:41:39,1628865699240,1,13/08/2021 15:41:39,53563,19,task-ptdz,,15128035,0zxkemoo,4488838,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 92.0.4515.131,1920x1080,1637x945,,Eye dominance,4,oneFirst,,,,,188,Right,188,Right,Spreadsheet1,Spreadsheet1,2,1,1,Screen 1,Zone2,continue_button,54324.80000001192,,,,,0,1,0,,,,,,video,
4,1628865702990,13/08/2021 14:41:42,1628865702902,1,13/08/2021 15:41:42,53563,19,task-ptdz,,15128035,0zxkemoo,4488838,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 92.0.4515.131,1920x1080,1637x945,,Eye dominance,4,oneFirst,,,,,188,Right,188,Right,Spreadsheet1,Spreadsheet1,3,1,1,Screen 1,advancementZone,continue_button,3650.5,,,,,0,1,0,,,,,,instructions,
5,1628865753068,13/08/2021 14:42:33,1628865752999,1,13/08/2021 15:42:32,53563,19,task-ptdz,,15128035,0zxkemoo,4488838,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 92.0.4515.131,1920x1080,1637x945,,Eye dominance,4,oneFirst,,,,,188,Right,188,Right,Spreadsheet1,Spreadsheet1,4,1,1,Screen 1,buttonB,response_button_text,50085.39999999106,,,Right,1,0,1,0,,,,,,response,
6,1628865753131,13/08/2021 14:42:33,1628865753004,1,13/08/2021 15:42:33,53563,19,task-ptdz,,15128035,0zxkemoo,4488838,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 92.0.4515.131,1920x1080,1637x945,,Eye dominance,4,oneFirst,,,,,188,Right,188,Right,Spreadsheet1,,,END TASK,,,,,114976,,,,,0,1,0,,,,,,,
1,1628867083820,13/08/2021 15:04:43,1628867084334,1,13/08/2021 16:04:44,53563,19,task-ptdz,,15129293,5omayy35,4489139,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 92.0.4515.131,1280x720,1280x609,,Eye dominance,4,bothFirst,183,Right,183,Right,,,,,Spreadsheet1,,,BEGIN TASK,,,,,,,,,,0,1,0,,,,,,,
2,1628867088954,13/08/2021 15:04:48,1628867089427,1,13/08/2021 16:04:49,53563,19,task-ptdz,,15129293,5omayy35,4489139,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 92.0.4515.131,1280x720,1280x609,,Eye dominance,4,bothFirst,183,Right,183,Right,,,,,Spreadsheet1,Spreadsheet1,1,1,1,Screen 1,advancementZone,continue_button,5048.800000071526,,,,,0,1,0,,,,,,intro,
3,1628867142573,13/08/2021 15:05:42,1628867143028,1,13/08/2021 16:05:43,53563,19,task-ptdz,,15129293,5omayy35,4489139,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 92.0.4515.131,1280x720,1280x609,,Eye dominance,4,bothFirst,183,Right,183,Right,,,,,Spreadsheet1,Spreadsheet1,2,1,1,Screen 1,Zone2,continue_button,53583.200000047684,,,,,0,1,0,,,,,,video,
4,1628867151026,13/08/2021 15:05:51,1628867151462,1,13/08/2021 16:05:51,53563,19,task-ptdz,,15129293,5omayy35,4489139,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 92.0.4515.131,1280x720,1280x609,,Eye dominance,4,bothFirst,183,Right,183,Right,,,,,Spreadsheet1,Spreadsheet1,3,1,1,Screen 1,advancementZone,continue_button,8425.300000071526,,,,,0,1,0,,,,,,instructions,
5,1628867153928,13/08/2021 15:05:53,1628867154493,1,13/08/2021 16:05:54,53563,19,task-ptdz,,15129293,5omayy35,4489139,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 92.0.4515.131,1280x720,1280x609,,Eye dominance,4,bothFirst,183,Right,183,Right,,,,,Spreadsheet1,Spreadsheet1,4,1,1,Screen 1,buttonB,response_button_text,3020.7999999523163,,,Right,1,0,1,0,,,,,,response,
6,1628867154007,13/08/2021 15:05:54,1628867154497,1,13/08/2021 16:05:54,53563,19,task-ptdz,,15129293,5omayy35,4489139,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 92.0.4515.131,1280x720,1280x609,,Eye dominance,4,bothFirst,183,Right,183,Right,,,,,Spreadsheet1,,,END TASK,,,,,70163,,,,,0,1,0,,,,,,,
1,1628940408815,14/08/2021 11:26:48,1628940407353,1,14/08/2021 12:26:47,53563,19,task-ptdz,,15140508,vlkbqx7t,4491824,,complete,,,computer,Desktop or Laptop,Windows 10,Opera 78.0.4093.147,1366x768,1326x658,,Eye dominance,4,bothFirst,178,Right,178,Right,,,,,Spreadsheet1,,,BEGIN TASK,,,,,,,,,,0,1,0,,,,,,,
2,1628940415756,14/08/2021 11:26:55,1628940414345,1,14/08/2021 12:26:54,53563,19,task-ptdz,,15140508,vlkbqx7t,4491824,,complete,,,computer,Desktop or Laptop,Windows 10,Opera 78.0.4093.147,1366x768,1326x658,,Eye dominance,4,bothFirst,178,Right,178,Right,,,,,Spreadsheet1,Spreadsheet1,1,1,1,Screen 1,advancementZone,continue_button,6825.30000000447,,,,,0,1,0,,,,,,intro,
3,1628940459229,14/08/2021 11:27:39,1628940457826,1,14/08/2021 12:27:37,53563,19,task-ptdz,,15140508,vlkbqx7t,4491824,,complete,,,computer,Desktop or Laptop,Windows 10,Opera 78.0.4093.147,1366x768,1326x658,,Eye dominance,4,bothFirst,178,Right,178,Right,,,,,Spreadsheet1,Spreadsheet1,2,1,1,Screen 1,Zone2,continue_button,43451.10000000149,,,,,0,1,0,,,,,,video,
4,1628940489679,14/08/2021 11:28:09,1628940488277,1,14/08/2021 12:28:08,53563,19,task-ptdz,,15140508,vlkbqx7t,4491824,,complete,,,computer,Desktop or Laptop,Windows 10,Opera 78.0.4093.147,1366x768,1326x658,,Eye dominance,4,bothFirst,178,Right,178,Right,,,,,Spreadsheet1,Spreadsheet1,3,1,1,Screen 1,advancementZone,continue_button,30430.19999999553,,,,,0,1,0,,,,,,instructions,
5,1628940492354,14/08/2021 11:28:12,1628940490926,1,14/08/2021 12:28:10,53563,19,task-ptdz,,15140508,vlkbqx7t,4491824,,complete,,,computer,Desktop or Laptop,Windows 10,Opera 78.0.4093.147,1366x768,1326x658,,Eye dominance,4,bothFirst,178,Right,178,Right,,,,,Spreadsheet1,Spreadsheet1,4,1,1,Screen 1,buttonB,response_button_text,2618.39999999851,,,Right,1,0,1,0,,,,,,response,
6,1628940492424,14/08/2021 11:28:12,1628940490931,1,14/08/2021 12:28:10,53563,19,task-ptdz,,15140508,vlkbqx7t,4491824,,complete,,,computer,Desktop or Laptop,Windows 10,Opera 78.0.4093.147,1366x768,1326x658,,Eye dominance,4,bothFirst,178,Right,178,Right,,,,,Spreadsheet1,,,END TASK,,,,,83578,,,,,0,1,0,,,,,,,
1,1629043923281,15/08/2021 16:12:03,1629043927253,1,15/08/2021 17:12:07,53563,19,task-ptdz,,15152587,e0oqfhcd,4494914,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 92.0.4515.131,1920x1080,1920x937,,Eye dominance,4,oneFirst,,,,,163,Right,163,Right,Spreadsheet1,,,BEGIN TASK,,,,,,,,,,0,1,0,,,,,,,
2,1629043925593,15/08/2021 16:12:05,1629043929619,1,15/08/2021 17:12:09,53563,19,task-ptdz,,15152587,e0oqfhcd,4494914,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 92.0.4515.131,1920x1080,1920x937,,Eye dominance,4,oneFirst,,,,,163,Right,163,Right,Spreadsheet1,Spreadsheet1,1,1,1,Screen 1,advancementZone,continue_button,2331.7999999970198,,,,,0,1,0,,,,,,intro,
3,1629043927329,15/08/2021 16:12:07,1629043931391,1,15/08/2021 17:12:11,53563,19,task-ptdz,,15152587,e0oqfhcd,4494914,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 92.0.4515.131,1920x1080,1920x937,,Eye dominance,4,oneFirst,,,,,163,Right,163,Right,Spreadsheet1,Spreadsheet1,2,1,1,Screen 1,Zone2,continue_button,1763.2000000029802,,,,,0,1,0,,,,,,video,
4,1629043940793,15/08/2021 16:12:20,1629043944843,1,15/08/2021 17:12:24,53563,19,task-ptdz,,15152587,e0oqfhcd,4494914,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 92.0.4515.131,1920x1080,1920x937,,Eye dominance,4,oneFirst,,,,,163,Right,163,Right,Spreadsheet1,Spreadsheet1,3,1,1,Screen 1,advancementZone,continue_button,13446,,,,,0,1,0,,,,,,instructions,
5,1629043944760,15/08/2021 16:12:24,1629043948815,1,15/08/2021 17:12:28,53563,19,task-ptdz,,15152587,e0oqfhcd,4494914,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 92.0.4515.131,1920x1080,1920x937,,Eye dominance,4,oneFirst,,,,,163,Right,163,Right,Spreadsheet1,Spreadsheet1,4,1,1,Screen 1,buttonB,response_button_text,3965.0999999940395,,,Right,1,0,1,0,,,,,,response,
6,1629043944832,15/08/2021 16:12:24,1629043948818,1,15/08/2021 17:12:28,53563,19,task-ptdz,,15152587,e0oqfhcd,4494914,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 92.0.4515.131,1920x1080,1920x937,,Eye dominance,4,oneFirst,,,,,163,Right,163,Right,Spreadsheet1,,,END TASK,,,,,21566,,,,,0,1,0,,,,,,,
1,1629054937421,15/08/2021 19:15:37,1629054960837,-4,15/08/2021 15:16:00,53563,19,task-ptdz,,15153589,f7ozevju,4495135,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 92.0.902.73,1920x1080,1920x937,,Eye dominance,4,bothFirst,178,Right,178,Right,,,,,Spreadsheet1,,,BEGIN TASK,,,,,,,,,,0,1,0,,,,,,,
2,1629054943109,15/08/2021 19:15:43,1629054966597,-4,15/08/2021 15:16:06,53563,19,task-ptdz,,15153589,f7ozevju,4495135,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 92.0.902.73,1920x1080,1920x937,,Eye dominance,4,bothFirst,178,Right,178,Right,,,,,Spreadsheet1,Spreadsheet1,1,1,1,Screen 1,advancementZone,continue_button,5133.89999961853,,,,,0,1,0,,,,,,intro,
3,1629054949091,15/08/2021 19:15:49,1629054972560,-4,15/08/2021 15:16:12,53563,19,task-ptdz,,15153589,f7ozevju,4495135,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 92.0.902.73,1920x1080,1920x937,,Eye dominance,4,bothFirst,178,Right,178,Right,,,,,Spreadsheet1,Spreadsheet1,2,1,1,Screen 1,Zone1,content_embedded_youtube_api,,,,ERROR: The YouTube video took too long to load or the play command was blocked,1,0,1,0,,,,,,video,
4,1629054960781,15/08/2021 19:16:00,1629054984271,-4,15/08/2021 15:16:24,53563,19,task-ptdz,,15153589,f7ozevju,4495135,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 92.0.902.73,1920x1080,1920x937,,Eye dominance,4,bothFirst,178,Right,178,Right,,,,,Spreadsheet1,Spreadsheet1,2,1,1,Screen 1,Zone1,content_embedded_youtube_api,,,,ERROR: The YouTube video took too long to load or the play command was blocked,2,0,1,0,,,,,,video,
5,1629054978839,15/08/2021 19:16:18,1629055002298,-4,15/08/2021 15:16:42,53563,19,task-ptdz,,15153589,f7ozevju,4495135,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 92.0.902.73,1920x1080,1920x937,,Eye dominance,4,bothFirst,178,Right,178,Right,,,,,Spreadsheet1,Spreadsheet1,2,1,1,Screen 1,Zone2,continue_button,35371.39999961853,,,,,0,1,0,,,,,,video,
6,1629055001910,15/08/2021 19:16:41,1629055025396,-4,15/08/2021 15:17:05,53563,19,task-ptdz,,15153589,f7ozevju,4495135,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 92.0.902.73,1920x1080,1920x937,,Eye dominance,4,bothFirst,178,Right,178,Right,,,,,Spreadsheet1,Spreadsheet1,3,1,1,Screen 1,advancementZone,continue_button,23085.800000190735,,,,,0,1,0,,,,,,instructions,
7,1629055017507,15/08/2021 19:16:57,1629055040978,-4,15/08/2021 15:17:20,53563,19,task-ptdz,,15153589,f7ozevju,4495135,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 92.0.902.73,1920x1080,1920x937,,Eye dominance,4,bothFirst,178,Right,178,Right,,,,,Spreadsheet1,Spreadsheet1,4,1,1,Screen 1,buttonB,response_button_text,15565.800000190735,,,Right,1,0,1,0,,,,,,response,
8,1629055017715,15/08/2021 19:16:57,1629055040981,-4,15/08/2021 15:17:20,53563,19,task-ptdz,,15153589,f7ozevju,4495135,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 92.0.902.73,1920x1080,1920x937,,Eye dominance,4,bothFirst,178,Right,178,Right,,,,,Spreadsheet1,,,END TASK,,,,,80144,,,,,0,1,0,,,,,,,
1,1629085018360,16/08/2021 03:36:58,1629085018248,-4,15/08/2021 23:36:58,53563,19,task-ptdz,,15155436,i9yw59r1,4495599,,complete,,,computer,Desktop or Laptop,Mac OS 10.14.6,Chrome 92.0.4515.131,1440x900,1093x716,,Eye dominance,4,oneFirst,,,,,168,Right,168,Right,Spreadsheet1,,,BEGIN TASK,,,,,,,,,,0,1,0,,,,,,,
2,1629085021670,16/08/2021 03:37:01,1629085021581,-4,15/08/2021 23:37:01,53563,19,task-ptdz,,15155436,i9yw59r1,4495599,,complete,,,computer,Desktop or Laptop,Mac OS 10.14.6,Chrome 92.0.4515.131,1440x900,1093x716,,Eye dominance,4,oneFirst,,,,,168,Right,168,Right,Spreadsheet1,Spreadsheet1,1,1,1,Screen 1,advancementZone,continue_button,3266.6000000089407,,,,,0,1,0,,,,,,intro,
3,1629085060537,16/08/2021 03:37:40,1629085060445,-4,15/08/2021 23:37:40,53563,19,task-ptdz,,15155436,i9yw59r1,4495599,,complete,,,computer,Desktop or Laptop,Mac OS 10.14.6,Chrome 92.0.4515.131,1440x900,1093x716,,Eye dominance,4,oneFirst,,,,,168,Right,168,Right,Spreadsheet1,Spreadsheet1,2,1,1,Screen 1,Zone2,continue_button,38841.90000000596,,,,,0,1,0,,,,,,video,
4,1629085080394,16/08/2021 03:38:00,1629085080284,-4,15/08/2021 23:38:00,53563,19,task-ptdz,,15155436,i9yw59r1,4495599,,complete,,,computer,Desktop or Laptop,Mac OS 10.14.6,Chrome 92.0.4515.131,1440x900,1093x716,,Eye dominance,4,oneFirst,,,,,168,Right,168,Right,Spreadsheet1,Spreadsheet1,3,1,1,Screen 1,advancementZone,continue_button,19829.59999999404,,,,,0,1,0,,,,,,instructions,
5,1629085083112,16/08/2021 03:38:03,1629085083044,-4,15/08/2021 23:38:03,53563,19,task-ptdz,,15155436,i9yw59r1,4495599,,complete,,,computer,Desktop or Laptop,Mac OS 10.14.6,Chrome 92.0.4515.131,1440x900,1093x716,,Eye dominance,4,oneFirst,,,,,168,Right,168,Right,Spreadsheet1,Spreadsheet1,4,1,1,Screen 1,buttonB,response_button_text,2744.1000000089407,,,Right,1,0,1,0,,,,,,response,
6,1629085083275,16/08/2021 03:38:03,1629085083048,-4,15/08/2021 23:38:03,53563,19,task-ptdz,,15155436,i9yw59r1,4495599,,complete,,,computer,Desktop or Laptop,Mac OS 10.14.6,Chrome 92.0.4515.131,1440x900,1093x716,,Eye dominance,4,oneFirst,,,,,168,Right,168,Right,Spreadsheet1,,,END TASK,,,,,64800,,,,,0,1,0,,,,,,,
1,1629119697550,16/08/2021 13:14:57,1629119697656,1,16/08/2021 14:14:57,53563,19,task-ptdz,,15161749,kp2j1glc,4497128,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 92.0.4515.131,1920x1080,1920x969,,Eye dominance,4,bothFirst,163,Right,163,Right,,,,,Spreadsheet1,,,BEGIN TASK,,,,,,,,,,0,1,0,,,,,,,
2,1629119702322,16/08/2021 13:15:02,1629119702461,1,16/08/2021 14:15:02,53563,19,task-ptdz,,15161749,kp2j1glc,4497128,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 92.0.4515.131,1920x1080,1920x969,,Eye dominance,4,bothFirst,163,Right,163,Right,,,,,Spreadsheet1,Spreadsheet1,1,1,1,Screen 1,advancementZone,continue_button,4747.5,,,,,0,1,0,,,,,,intro,
3,1629119738303,16/08/2021 13:15:38,1629119738445,1,16/08/2021 14:15:38,53563,19,task-ptdz,,15161749,kp2j1glc,4497128,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 92.0.4515.131,1920x1080,1920x969,,Eye dominance,4,bothFirst,163,Right,163,Right,,,,,Spreadsheet1,Spreadsheet1,2,1,1,Screen 1,Zone2,continue_button,35967.800000000745,,,,,0,1,0,,,,,,video,
